Country,Year,Month,Category,Brand,Data Type,Tier 1,Tier 2,Tier 3,Expense
Guatemala,2023,9,Energy Drinks,SOBE,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"9,024"
Guatemala,2023,9,Energy Drinks,SOBE,A&M,PULL - Non working,Insight,Strategic Insights,"29,993"
Guatemala,2023,9,Energy Drinks,SOBE,A&M,PULL - Non working,Package Design,Package Design,"1,560"
Guatemala,2023,9,Energy Drinks,SOBE,A&M,PULL - working,Media Placements,Media Placements,"7,845"
Guatemala,2023,9,Energy Drinks,SOBE,A&M,PULL - working,Media Placements,Other Media,"14,093"
Guatemala,2023,9,Energy Drinks,SOBE,A&M,PULL - working,Sponsorships,Sponsorships,"12,684"
Guatemala,2023,9,Energy Drinks,SOBE,STB,PUSH,Trade Programs,Distribution Incentives,"1,597"
Guatemala,2023,9,Energy Drinks,SOBE,STB,PUSH,Trade Programs,Space Investments,36
Guatemala,2023,9,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"6,437"
Guatemala,2023,9,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,All Other Non Working,"6,673"
Guatemala,2023,9,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Premiums,"1,324"
Guatemala,2023,9,Sport Drinks,Gatorade,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"2,617"
Guatemala,2023,9,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Other Media,"16,769"
Guatemala,2023,9,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,910
Guatemala,2023,9,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"19,503"
Guatemala,2023,9,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Distribution Incentives,"1,135"
Guatemala,2023,9,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Space Investments,862
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"324,639"
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Brand Building,"10,561"
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Strategic Insights,"139,628"
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"54,507"
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - Non working,Package Design,Package Design,"1,710"
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"36,871"
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Premiums,"15,256"
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"102,858"
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"118,590"
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Other Media,"50,126"
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"7,433"
Guatemala,2023,10,CSD Colas,PEPSI,A&M,PULL - working,Sponsorships,Sponsorships,"53,826"
Guatemala,2023,10,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,Price Support,"1,799,055"
Guatemala,2023,10,CSD Colas,PEPSI,STB,PUSH,Trade Equipment,On Premise Equipment,"930,519"
Guatemala,2023,10,CSD Colas,PEPSI,STB,PUSH,Trade Equipment,"Stands/ Racks, Other Trade Equipment","72,571"
Guatemala,2023,10,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Distribution Incentives,"-39,027"
Guatemala,2023,10,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Space Investments,"202,784"
Guatemala,2023,10,Energy Drinks,AMP,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"45,881"
Guatemala,2023,10,Energy Drinks,AMP,A&M,PULL - Non working,Insight,Strategic Insights,"60,824"
Guatemala,2023,10,Energy Drinks,AMP,A&M,PULL - Non working,Package Design,Package Design,660
Guatemala,2023,10,Energy Drinks,AMP,A&M,PULL - working,Media Placements,Media Placements,565
Guatemala,2023,10,Energy Drinks,AMP,A&M,PULL - working,Media Placements,Other Media,"11,958"
Guatemala,2023,10,Energy Drinks,AMP,A&M,PULL - working,Sponsorships,Sponsorships,"1,439"
Guatemala,2023,10,Energy Drinks,AMP,STB,Others,Bottler Cooperative,Price Support,"68,310"
Guatemala,2023,10,Energy Drinks,SOBE,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"54,797"
Guatemala,2023,10,Energy Drinks,SOBE,A&M,PULL - Non working,Insight,Strategic Insights,"22,121"
Guatemala,2023,10,Energy Drinks,SOBE,A&M,PULL - Non working,Package Design,Package Design,540
Guatemala,2023,10,Energy Drinks,SOBE,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"1,683"
Guatemala,2023,10,Energy Drinks,SOBE,A&M,PULL - working,Media Placements,Media Placements,"1,160"
Guatemala,2023,10,Energy Drinks,SOBE,A&M,PULL - working,Media Placements,Other Media,401
Guatemala,2023,10,Energy Drinks,SOBE,A&M,PULL - working,Sponsorships,Sponsorships,"10,672"
Guatemala,2023,10,Energy Drinks,SOBE,STB,PUSH,Trade Programs,Distribution Incentives,"1,846"
Guatemala,2023,10,Energy Drinks,SOBE,STB,PUSH,Trade Programs,Space Investments,"3,170"
Guatemala,2023,10,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Strategic Insights,"112,144"
Guatemala,2023,10,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,All Other Non Working,"6,673"
Guatemala,2023,10,Sport Drinks,Gatorade,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"5,061"
Guatemala,2023,10,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Other Media,"1,455"
Guatemala,2023,10,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,910
Guatemala,2023,10,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"10,987"
Guatemala,2023,10,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Distribution Incentives,"4,278"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"-157,878"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Brand Building,"19,913"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Strategic Insights,"61,726"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"54,507"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - Non working,Package Design,Package Design,0
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"120,415"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Premiums,"4,617"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"170,764"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"16,952"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Other Media,"23,674"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"7,433"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Fall In / Fall Out,"35,226"
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Sample Executing,295
Guatemala,2023,11,CSD Colas,PEPSI,A&M,PULL - working,Sponsorships,Sponsorships,"57,939"
Guatemala,2023,11,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,Price Support,"768,860"
Guatemala,2023,11,CSD Colas,PEPSI,STB,PUSH,Trade Equipment,On Premise Equipment,"135,809"
Guatemala,2023,11,CSD Colas,PEPSI,STB,PUSH,Trade Equipment,"Stands/ Racks, Other Trade Equipment","8,201"
Guatemala,2023,11,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Distribution Incentives,"377,464"
Guatemala,2023,11,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Sales Incentives,"218,601"
Guatemala,2023,11,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Space Investments,"92,025"
Guatemala,2023,11,Energy Drinks,AMP,A&M,PULL - Non working,Insight,Strategic Insights,"12,737"
Guatemala,2023,11,Energy Drinks,AMP,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"1,002"
Guatemala,2023,11,Energy Drinks,AMP,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"1,400"
Guatemala,2023,11,Energy Drinks,AMP,A&M,PULL - working,Media Placements,Other Media,"4,164"
Guatemala,2023,11,Energy Drinks,AMP,STB,Others,Bottler Cooperative,Price Support,"62,944"
Guatemala,2023,11,Energy Drinks,AMP,STB,PUSH,Trade Programs,Distribution Incentives,"17,512"
Guatemala,2023,11,Energy Drinks,SOBE,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"3,194"
Guatemala,2023,11,Energy Drinks,SOBE,A&M,PULL - Non working,Insight,Strategic Insights,"10,637"
Guatemala,2023,11,Energy Drinks,SOBE,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"1,115"
Guatemala,2023,11,Energy Drinks,SOBE,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,68
Guatemala,2023,11,Energy Drinks,SOBE,A&M,PULL - working,Media Placements,Other Media,961
Guatemala,2023,11,Energy Drinks,SOBE,A&M,PULL - working,Sponsorships,Sponsorships,"6,172"
Guatemala,2023,11,Energy Drinks,SOBE,STB,PUSH,Trade Programs,Distribution Incentives,"1,114"
Guatemala,2023,11,Energy Drinks,SOBE,STB,PUSH,Trade Programs,Space Investments,"2,674"
Guatemala,2023,11,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"4,477"
Guatemala,2023,11,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Strategic Insights,"38,910"
Guatemala,2023,11,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,All Other Non Working,"6,673"
Guatemala,2023,11,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"2,279"
Guatemala,2023,11,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Premiums,"9,781"
Guatemala,2023,11,Sport Drinks,Gatorade,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"4,770"
Guatemala,2023,11,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Other Media,"7,457"
Guatemala,2023,11,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,910
Guatemala,2023,11,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"13,229"
Guatemala,2023,11,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Distribution Incentives,917
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Digital Ad Production,"325,488"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"389,872"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"67,416"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,In Store and POS Design/Development,"395,559"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Brand Building,"-75,473"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Strategic Insights,"119,268"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"54,507"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-305,755"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - Non working,Package Design,Package Design,"3,855"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"953,639"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Premiums,"93,751"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"920,192"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Digital Media,"200,753"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"980,276"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Other Media,"8,627"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"7,433"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Excluded non-A&M Items,"1,625"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Fall In / Fall Out,"305,755"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Sample Executing,"2,300"
Guatemala,2023,12,CSD Colas,PEPSI,A&M,PULL - working,Sponsorships,Sponsorships,"643,364"
Guatemala,2023,12,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"331,424"
Guatemala,2023,12,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,Other Unilateral,"206,020"
Guatemala,2023,12,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,Price Support,"15,218,694"
Guatemala,2023,12,CSD Colas,PEPSI,STB,PUSH,Trade Equipment,On Premise Equipment,"2,272,775"
Guatemala,2023,12,CSD Colas,PEPSI,STB,PUSH,Trade Equipment,"Stands/ Racks, Other Trade Equipment","306,605"
Guatemala,2023,12,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Distribution Incentives,"718,177"
Guatemala,2023,12,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Sales Incentives,"311,446"
Guatemala,2023,12,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Space Investments,"727,197"
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - Non working,Ad Production,Digital Ad Production,"46,193"
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"10,525"
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - Non working,Agency Fees,In Store and POS Design/Development,"200,000"
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - Non working,Insight,Strategic Insights,"88,344"
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - Non working,Package Design,Package Design,185
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,0
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - working,Consumer Promotions,Premiums,285
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"1,368"
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - working,Media Placements,Digital Media,"9,118"
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - working,Media Placements,Media Placements,"149,904"
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - working,Media Placements,Other Media,"-36,205"
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - working,Sampling,Sample Executing,52
Guatemala,2023,12,Energy Drinks,AMP,A&M,PULL - working,Sponsorships,Sponsorships,"75,470"
Guatemala,2023,12,Energy Drinks,AMP,STB,Others,Bottler Cooperative,Other Unilateral,"4,334"
Guatemala,2023,12,Energy Drinks,AMP,STB,Others,Bottler Cooperative,Price Support,"-65,623"
Guatemala,2023,12,Energy Drinks,AMP,STB,PUSH,Trade Equipment,On Premise Equipment,"15,413"
Guatemala,2023,12,Energy Drinks,AMP,STB,PUSH,Trade Programs,Distribution Incentives,"8,379"
Guatemala,2023,12,Energy Drinks,AMP,STB,PUSH,Trade Programs,Sales Incentives,"3,107"
Guatemala,2023,12,Energy Drinks,SOBE,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"382,953"
Guatemala,2023,12,Energy Drinks,SOBE,A&M,PULL - Non working,Insight,Strategic Insights,"26,115"
Guatemala,2023,12,Energy Drinks,SOBE,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"2,533"
Guatemala,2023,12,Energy Drinks,SOBE,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,832
Guatemala,2023,12,Energy Drinks,SOBE,A&M,PULL - working,Media Placements,Digital Media,"3,443"
Guatemala,2023,12,Energy Drinks,SOBE,A&M,PULL - working,Media Placements,Media Placements,502
Guatemala,2023,12,Energy Drinks,SOBE,A&M,PULL - working,Media Placements,Other Media,"1,696"
Guatemala,2023,12,Energy Drinks,SOBE,A&M,PULL - working,Sampling,Sample Executing,"2,408"
Guatemala,2023,12,Energy Drinks,SOBE,A&M,PULL - working,Sponsorships,Sponsorships,"11,604"
Guatemala,2023,12,Energy Drinks,SOBE,STB,Others,Bottler Cooperative,Price Support,"88,466"
Guatemala,2023,12,Energy Drinks,SOBE,STB,PUSH,Trade Equipment,On Premise Equipment,"15,508"
Guatemala,2023,12,Energy Drinks,SOBE,STB,PUSH,Trade Programs,Distribution Incentives,"3,709"
Guatemala,2023,12,Energy Drinks,SOBE,STB,PUSH,Trade Programs,Sales Incentives,31
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,Digital Ad Production,"59,112"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"-21,379"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Agency Fees,In Store and POS Design/Development,"40,272"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Insight,Strategic Insights,"86,837"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,All Other Non Working,"6,673"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Fall In / Fall Out,"-1,083"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"2,875"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - working,Consumer Promotions,Premiums,"6,583"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"3,377"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Digital Media,"32,978"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Media Placements,"160,449"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - working,Media Placements,Other Media,"6,352"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,All Other Working,910
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Fall In / Fall Out,"1,083"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - working,Sampling,Sample Executing,"25,893"
Guatemala,2023,12,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Sponsorships,"84,968"
Guatemala,2023,12,Sport Drinks,Gatorade,STB,Others,Bottler Cooperative,Other Unilateral,"10,233"
Guatemala,2023,12,Sport Drinks,Gatorade,STB,Others,Bottler Cooperative,Price Support,"65,135"
Guatemala,2023,12,Sport Drinks,Gatorade,STB,PUSH,Trade Equipment,On Premise Equipment,"112,976"
Guatemala,2023,12,Sport Drinks,Gatorade,STB,PUSH,Trade Programs,Distribution Incentives,"10,443"
Mexico,2021,1,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,708
Mexico,2021,1,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"308,073"
Mexico,2021,1,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"42,010"
Mexico,2021,1,RTD Coffee,Starbucks,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,-378
Mexico,2021,1,Sport Drinks,Gatorade,A&M,PULL - Non working,Other Non Working,Cross Charges,"94,600"
Mexico,2021,1,Sport Drinks,Gatorade,A&M,PULL - working,Other Working,Cross Charges,"12,900"
Mexico,2021,1,Sport Drinks,Gatorade,A&M,PULL - working,Sponsorships,Other Sponsorships,"43,333"
Mexico,2021,1,Water,Be-Light,A&M,PULL - Non working,Other Non Working,Excluded non-A&M Items,"63,946"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Digital Ad Production,"780,182"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,Other Ad Production,"40,858"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - Non working,Ad Production,TV Print Radio OOH Prod,"533,909"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Creative Agency Fees,"747,666"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - Non working,Agency Fees,Media Agency Fees,"14,974"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - Non working,Insight,Innovation Insights,593
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,All Other Non Working,"1,266"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - Non working,Other Non Working,Cross Charges,"308,073"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - working,Consumer Promotions,Consumer Promotions Execution,"2,441,783"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,In-Store and POS Execution,"13,610"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - working,In-Store and POS Execution,Other In-Store and POS Execution,"25,713"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - working,Media Placements,Media Placements,"9,267"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - working,Other Working,Cross Charges,"42,010"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - working,Sampling,Product Samples,"1,352"
Mexico,2021,2,CSD Colas,PEPSI,A&M,PULL - working,Sponsorships,Sponsorships,"172,489"
Mexico,2021,2,CSD Colas,PEPSI,STB,Others,Bottler Cooperative,CDAs,"1,660,108"
Mexico,2021,2,CSD Colas,PEPSI,STB,PUSH,Trade Programs,Distribution Incentives,"5,479"
